[BeGaze]
Converted from:	F:\1. ON ROAD - Track\007 DV\007 DV Rested 20130427\SMI\007 DV 20130427 - Rested.idf
Date:	12.08.2014 13:44:34
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	007 DV 20130427 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	103	5863972127	5864172639	200512	440.40	243.79	549.55	336.53	77.64	1265.49	0.00	387.19	31637.31	-25632.68	10411.88
Saccade L	1	104	5865230430	5865390279	159849	420.39	168.02	476.56	330.23	18.97	345.17	1.00	118.70	8543.22	-8546.20	4950.62
Saccade L	1	105	5866070501	5866089634	19133	416.94	143.17	426.37	139.79	0.35	29.55	1.00	18.08	-98.42	-461.01	270.42
Saccade L	1	106	5867068631	5867088436	19805	396.04	328.57	396.97	325.97	0.16	12.38	1.00	8.20	11.43	-132.83	54.14
Saccade L	1	107	5867668751	5867707657	38906	420.66	230.13	420.23	225.97	28.25	1207.26	0.00	726.14	30181.54	-29831.40	22492.81
Saccade L	1	108	5867847549	5867887466	39917	429.11	179.33	401.75	324.12	4.72	245.68	0.51	118.27	6093.64	-4236.12	3319.77
Saccade L	1	109	5869525586	5869605547	79961	410.46	285.14	398.11	408.46	9.25	192.73	0.75	115.74	3779.74	-4759.12	2696.24
Saccade L	1	110	5869945163	5870025029	79866	388.86	382.38	382.52	382.42	61.35	1344.32	0.75	768.11	33357.72	-33565.93	22298.65
Saccade L	1	111	5871323758	5871343593	19835	401.31	220.95	404.39	291.06	1.92	179.29	1.00	96.94	4347.46	-2829.35	2942.50
Saccade L	1	112	5871543463	5871563661	20198	382.32	347.83	379.27	362.31	0.29	37.82	1.00	14.44	811.42	-896.08	621.00
Saccade L	1	113	5872382437	5872442417	59980	383.84	231.67	379.46	226.75	22.79	1130.89	0.33	380.02	27758.97	-28242.25	22310.35
Saccade L	1	114	5872582184	5872622189	40005	380.88	158.96	367.64	342.47	21.56	1119.21	1.00	538.87	-3857.41	-21212.24	12889.96
Saccade L	1	115	5873462368	5873501186	38818	385.93	236.69	391.31	233.95	26.74	1149.52	1.00	688.90	28542.39	-28572.73	21390.93
Saccade L	1	116	5874240458	5874260674	20216	405.69	272.28	400.71	319.79	1.72	122.08	1.00	85.25	2959.01	-2849.78	1942.79
Saccade L	1	117	5875339177	5875419058	79881	397.03	227.40	395.82	223.40	65.66	1153.52	0.00	821.93	28837.91	-28637.11	14402.62
Saccade L	1	118	5875838549	5875878579	40030	399.44	249.83	401.20	251.24	19.09	1183.45	0.53	476.84	29390.86	-29539.27	29450.37
Saccade L	1	119	5876259246	5876278056	18810	389.88	214.23	390.95	302.53	3.22	225.58	1.00	171.16	1016.50	-4278.16	2007.45
Saccade L	1	120	5876397935	5876417995	20060	408.71	383.62	410.52	385.99	0.17	10.74	1.00	8.30	12.35	-81.54	57.23
Saccade L	1	121	5877376811	5877416809	39998	400.00	183.38	402.20	184.50	26.73	1116.55	1.00	668.25	27762.09	-27853.23	20858.90
Saccade L	1	122	5877696567	5877716455	19888	397.90	266.27	397.40	330.63	2.86	172.74	0.00	143.92	1057.33	-3935.07	2134.27
Saccade L	1	123	5878835172	5878935181	100009	396.89	199.72	393.67	353.37	43.75	1346.75	0.80	437.43	30058.56	-33425.81	18470.44
Saccade L	1	124	5879734177	5879774096	39919	376.86	222.15	378.52	222.76	26.51	1108.45	1.00	663.99	27604.13	-27658.70	20723.69
Saccade L	1	125	5880573312	5880593367	20055	388.25	249.12	399.15	314.02	3.15	168.14	1.00	156.83	558.18	-3509.24	1441.65
Saccade L	1	126	5881572189	5881692070	119881	385.92	238.65	387.75	236.75	107.04	1150.94	0.68	892.88	28605.07	-28649.77	10783.45
Saccade L	1	127	5885008311	5885028291	19980	416.91	247.84	416.82	318.18	2.79	179.73	1.00	139.57	1272.70	-3260.40	1656.22
Saccade L	1	128	5887105930	5887125945	20015	401.45	243.56	400.60	243.34	0.04	3.33	0.00	2.17	6.06	-56.28	25.53
Saccade L	1	129	5887247047	5887265802	18755	406.64	254.16	407.53	318.20	2.35	163.64	1.00	125.45	3338.95	-3314.26	2218.98
Saccade L	1	130	5887385684	5887465553	79869	408.11	398.78	385.28	402.72	64.92	1427.97	0.25	812.85	35585.02	-34904.51	23495.71
Saccade L	1	131	5888884067	5888983945	99878	385.39	200.80	400.03	389.00	40.92	1397.65	1.00	409.68	33186.90	-34887.75	20626.19
Saccade L	1	132	5890522184	5890542389	20205	373.71	237.82	372.31	239.15	0.92	162.61	1.00	45.68	-33.11	-3941.96	1345.08
Saccade L	1	133	5890942016	5890961574	19558	381.92	234.60	386.59	302.71	2.82	174.44	1.00	144.20	869.25	-2553.78	1159.01
Saccade L	1	134	5891221424	5891261310	39886	389.16	392.56	354.44	483.12	14.51	1496.40	1.00	363.86	35229.69	-5486.74	11994.50
Saccade L	1	135	5892160305	5892180310	20005	339.34	209.74	337.62	207.93	0.11	6.37	1.00	5.36	34.60	-87.47	48.09
