[BeGaze]
Converted from:	F:\1. ON ROAD - Track\003 RB\003 RB 20130202 Rested\SMI\003RB 20130201 - Rested.idf
Date:	08.08.2014 15:40:53
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	003RB 20130201 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	78	6445166833	6445187111	20278	369.52	209.26	367.82	211.42	0.15	10.59	1.00	7.62	60.51	-89.49	54.80
Saccade L	1	79	6445826144	6445846067	19923	299.43	240.00	298.94	238.59	0.08	5.58	1.00	3.81	52.38	35.25	41.32
Saccade L	1	80	6447064613	6447084999	20386	328.41	237.07	393.00	215.99	1.45	173.57	1.00	71.13	4232.86	-4209.63	3037.29
Saccade L	1	81	6448323247	6448423141	99894	253.36	172.18	256.95	213.95	71.89	869.57	1.00	719.68	18961.50	-18074.10	5936.55
Saccade L	1	82	6448463147	6448484219	21072	267.75	189.67	259.03	214.58	13.71	853.29	1.00	650.43	18967.95	-19520.56	13001.25
Saccade L	1	83	6448522992	6448543008	20016	267.20	185.93	259.64	216.81	13.10	858.04	1.00	654.69	18616.46	-19301.11	12904.70
Saccade L	1	84	6448583361	6448602995	19634	270.85	180.37	269.66	222.50	13.14	886.35	1.00	669.50	1511.20	-18758.30	7654.04
Saccade L	1	85	6450101254	6450121235	19981	303.75	183.32	302.15	235.14	9.99	969.14	1.00	500.22	3311.50	-3311.50	2789.91
Saccade L	1	86	6451439757	6451459752	19995	299.18	187.08	296.67	226.20	9.69	944.80	1.00	484.86	2504.10	-2504.10	2088.87
Saccade L	1	87	6451739429	6451759496	20067	367.32	186.28	353.37	228.85	11.13	1063.59	1.00	554.76	2862.14	-2862.14	2096.55
Saccade L	1	88	6452039158	6452059122	19964	364.72	219.63	351.27	223.32	10.79	1075.28	0.00	540.69	890.88	-890.88	789.22
Saccade L	1	89	6452618500	6452638512	20012	320.95	213.74	322.87	229.59	10.10	1002.18	1.00	504.74	24057.14	655.19	8577.45
Saccade L	1	90	6455476313	6455495265	18952	336.22	207.22	344.68	258.54	10.52	1087.91	1.00	554.98	3322.31	-3322.31	2954.72
