[BeGaze]
Converted from:	F:\1. ON ROAD - Track\007 DV\007 DV Sleep Deprived 20130511\SMI\007 DV 20130511 - Sleep Deprived.idf
Date:	12.08.2014 13:50:55
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	007 DV 20130511 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	59	5378332489	5378372349	39860	330.34	155.31	334.36	151.95	15.15	930.36	1.00	380.13	22848.15	-23189.38	22888.00
Saccade L	1	60	5380450098	5380470053	19955	355.79	163.60	359.75	164.80	0.10	10.59	1.00	4.83	223.92	-198.70	170.10
Saccade L	1	61	5380910552	5380989393	78841	353.71	208.50	328.48	388.09	34.29	1277.81	1.00	434.90	28235.13	-31703.50	20221.34
Saccade L	1	62	5382028307	5382048227	19920	332.17	156.01	329.29	155.91	0.21	23.76	1.00	10.66	-103.97	-409.84	231.18
Saccade L	1	63	5383147090	5383167018	19928	336.55	142.91	342.37	159.31	0.53	44.47	1.00	26.35	631.58	-771.77	690.75
Saccade L	1	64	5388880607	5388901645	21038	328.61	188.73	329.68	189.18	0.07	4.82	1.00	3.10	-33.26	-46.34	39.37
Saccade L	1	65	5391677460	5391777307	99847	279.37	175.68	237.31	169.56	19.98	741.24	1.00	200.12	18458.10	-18480.78	11268.89
Saccade L	1	66	5395533196	5395553218	20022	248.77	177.32	250.30	178.24	0.08	4.56	1.00	3.94	38.60	-75.39	44.54
Saccade L	1	67	5398230223	5398250189	19966	428.25	142.88	428.68	142.87	0.03	3.35	1.00	1.52	17.31	-56.26	33.67
Saccade L	1	68	5399289935	5399309016	19081	467.91	129.30	498.00	124.87	1.07	141.57	0.00	56.33	1883.33	-3448.13	2407.70
Saccade L	1	69	5401806183	5401846055	39872	308.47	153.12	307.86	154.89	15.27	952.81	1.00	383.08	23746.07	-23731.81	23652.57
Saccade L	1	70	5402525315	5402645196	119881	268.14	163.48	271.41	163.49	40.86	771.18	0.83	340.85	19265.79	-19256.62	18755.17
Saccade L	1	71	5403244564	5403264524	19960	184.36	164.43	166.80	148.17	0.48	61.15	1.00	23.98	1451.58	-1522.40	1110.54
Saccade L	1	72	5405921560	5405941690	20130	306.68	121.56	312.71	122.33	0.31	16.81	0.00	15.29	49.10	-94.40	49.59
Saccade L	1	73	5406361013	5406381424	20411	343.11	145.29	342.28	148.51	0.19	14.60	1.00	9.53	-106.01	-152.44	128.79
Saccade L	1	74	5408279159	5408298943	19784	362.06	189.70	306.49	197.43	1.02	143.35	1.00	51.48	3512.83	-2696.79	2407.28
Saccade L	1	75	5409897239	5409917101	19862	257.72	162.55	249.35	153.71	0.66	90.96	0.00	33.04	745.73	-2054.16	1139.97
Saccade L	1	76	5410396498	5410416606	20108	255.60	136.67	258.30	134.85	0.85	75.34	0.00	42.40	72.41	-1635.75	1095.74
Saccade L	1	77	5411315619	5411335631	20012	291.88	125.22	295.13	127.22	0.16	12.94	1.00	8.21	203.30	83.08	132.25
Saccade L	1	78	5412534194	5412554213	20019	362.45	152.44	363.88	153.22	0.09	5.95	1.00	4.50	35.87	-44.33	28.84
Saccade L	1	79	5413892732	5413912588	19856	355.48	206.77	350.21	165.03	5.98	1039.46	0.00	301.27	2688.00	-24533.64	9735.90
Saccade L	1	80	5414292208	5414332197	39989	355.49	169.24	317.34	303.39	4.46	223.13	0.50	111.53	5287.51	-3594.19	3363.32
Saccade L	1	81	5414831613	5414911588	79975	359.48	178.31	365.87	129.07	35.73	1014.78	0.00	446.71	23129.06	-24446.34	19922.29
Saccade L	1	82	5417009221	5417029207	19986	381.80	158.96	377.49	155.43	0.26	14.27	1.00	13.25	74.47	-87.26	62.54
Saccade L	1	83	5420965775	5420984722	18947	353.02	211.07	359.73	182.57	5.63	1039.63	0.00	297.06	1870.47	-24146.29	8915.95
Saccade L	1	84	5422682832	5422742838	60006	364.84	154.21	361.64	298.67	5.04	129.40	0.33	84.03	3165.74	-2084.28	1700.18
Saccade L	1	85	5422902588	5422922589	20001	335.39	370.99	336.48	382.60	0.32	29.80	1.00	16.11	523.08	-660.21	434.88
Saccade L	1	86	5423402076	5423562777	160701	332.10	211.04	347.83	148.47	73.46	995.50	0.00	457.11	22994.20	-23644.69	11607.89
Saccade L	1	87	5424780460	5424860701	80241	55.25	438.27	61.64	372.27	38.12	1114.69	0.00	475.11	2323.33	-24901.21	5347.74
Saccade L	1	88	5426060197	5426259945	199748	400.01	176.33	357.09	313.72	81.53	1212.65	0.59	408.15	30009.07	-30006.83	16004.92
Saccade L	1	89	5426398705	5426418768	20063	327.04	373.82	362.07	380.72	0.57	91.22	1.00	28.24	2109.27	-2140.10	1481.37
Saccade L	1	90	5428016847	5428036827	19980	365.11	146.47	357.88	134.76	0.28	35.17	1.00	14.03	776.25	-701.27	550.42
Saccade L	1	91	5429015726	5429035705	19979	390.78	179.09	391.81	180.97	0.11	6.27	1.00	5.40	-19.89	-101.58	52.30
Saccade L	1	92	5429934707	5429974720	40013	364.01	176.44	314.24	320.82	4.94	214.94	0.53	123.35	5212.91	-3863.53	3553.29
Saccade L	1	93	5430114636	5430134472	19836	347.41	387.09	347.86	394.57	0.43	48.08	1.00	21.80	899.93	280.85	655.73
Saccade L	1	94	5430854686	5430873704	19018	383.90	142.68	386.33	140.40	0.27	31.47	0.00	14.27	-123.32	-694.56	322.01
Saccade L	1	95	5432611755	5432711621	99866	350.31	191.39	349.71	138.59	38.63	1009.61	0.00	386.78	22797.02	-23699.72	16851.30
Saccade L	1	96	5437426354	5437446697	20343	347.35	162.34	337.52	170.82	0.30	33.18	1.00	14.62	765.80	-705.27	578.85
Saccade L	1	97	5438385397	5438405230	19833	345.91	139.62	333.19	131.23	0.70	79.76	1.00	35.41	1754.05	-925.95	1106.56
Saccade L	1	98	5439683848	5439744783	60935	356.64	152.98	366.48	322.49	5.27	169.62	0.66	86.45	3882.95	-3204.90	2600.70
Saccade L	1	99	5440283221	5440303251	20030	339.90	135.53	343.57	152.08	0.58	43.32	1.00	28.87	132.49	-1002.89	572.58
Saccade L	1	100	5445597230	5445697208	99978	346.72	160.71	337.24	335.13	7.03	163.37	0.80	70.28	3810.08	-3410.75	1806.53
Saccade L	1	101	5446116721	5446237576	120855	345.34	210.30	346.42	145.78	41.63	1022.37	0.00	344.49	23275.97	-24312.25	15082.39
Saccade L	1	102	5446915684	5446955698	40014	372.11	170.18	370.37	174.74	19.28	1202.22	1.00	481.87	30032.37	-29807.91	29773.13
Saccade L	1	103	5447874684	5448094532	219848	314.70	150.60	-2.50	0.00	74.55	1185.62	0.91	339.11	28257.20	-29604.02	10107.29
Saccade L	1	104	5448254318	5448294357	40039	1.73	499.42	1.29	0.00	20.30	1255.88	0.00	506.99	14549.22	-17345.08	15103.41
Saccade L	1	105	5448774027	5448813732	39705	387.72	123.41	388.04	123.14	24.55	1029.25	1.00	618.43	25717.51	-25660.55	19243.00
Saccade L	1	106	5450451934	5450471881	19947	332.42	148.26	307.34	148.33	0.39	64.09	1.00	19.35	1453.07	-1585.27	1026.51
Saccade L	1	107	5451690394	5451710482	20088	272.03	153.56	226.81	143.08	0.79	118.60	1.00	39.15	2914.23	-2757.82	2011.85
Saccade L	1	108	5459541727	5459581666	39939	357.74	163.24	361.78	164.24	16.33	1004.99	1.00	408.79	24621.00	-24809.20	24582.76
Saccade L	1	109	5469490490	5469530511	40021	374.72	141.54	370.04	138.25	16.32	1013.04	0.53	407.70	25220.30	-25136.04	24959.76
Saccade L	1	110	5471967732	5472008832	41100	367.70	369.22	368.14	363.88	32.28	1308.50	0.00	785.35	32712.43	-32471.87	24298.68
Saccade L	1	111	5472807256	5473007701	200445	355.46	155.56	360.96	158.13	106.35	996.97	1.00	530.56	24561.75	-24827.20	14335.87
Saccade L	1	112	5475823462	5475843529	20067	345.54	125.38	361.48	181.03	0.89	147.91	1.00	44.54	3240.33	-3608.43	2311.56
Saccade L	1	113	5476262959	5476342833	79874	361.33	175.23	342.25	303.03	31.06	1190.39	0.50	388.92	29699.10	-26030.56	18844.46
Saccade L	1	114	5478760237	5478959984	199747	349.96	397.43	0.00	-2.18	124.02	1360.02	1.00	620.90	33600.12	-33953.19	25077.93
Saccade L	1	115	5479918858	5479958866	40008	358.73	192.08	357.21	307.84	3.54	156.47	0.50	88.38	3882.14	-2939.23	2649.79
Saccade L	1	116	5480278484	5480298789	20305	348.20	396.37	350.00	403.16	0.23	17.95	1.00	11.21	243.78	-301.89	246.63
Saccade L	1	117	5488469361	5488629076	159715	368.11	184.82	379.76	387.21	47.01	1359.99	1.00	294.34	33785.85	-33929.38	15148.77
Saccade L	1	118	5491287163	5491326088	38925	360.27	129.09	357.36	130.46	12.27	786.34	1.00	315.12	19632.27	-19560.35	19551.45
Saccade L	1	119	5492485779	5492504870	19091	359.55	138.30	357.84	132.61	0.40	33.44	1.00	21.04	389.49	-62.62	161.42
Saccade L	1	120	5492804444	5492844454	40010	341.27	381.60	373.10	400.14	31.64	1371.44	1.00	790.71	32158.00	-33779.08	24996.61
Saccade L	1	121	5493663485	5493684410	20925	359.08	131.28	368.77	151.36	0.34	56.98	1.00	16.33	1352.61	-1381.21	913.03
Saccade L	1	122	5495461493	5495481661	20168	426.69	146.53	439.23	145.87	0.28	32.10	1.00	13.92	770.81	-658.41	631.33
Saccade L	1	123	5496200693	5496240580	39887	329.93	374.46	340.75	376.88	30.28	1276.96	1.00	759.08	31375.48	-31824.72	23728.57
Saccade L	1	124	5498398195	5498418207	20012	315.82	223.07	337.97	182.60	5.80	978.55	0.00	289.59	2947.56	-22916.10	9425.75
Saccade L	1	125	5499157323	5499237201	79878	352.92	207.33	360.03	146.24	31.56	1034.70	0.00	395.15	18086.84	-24377.77	16763.77
Saccade L	1	126	5499696705	5499736753	40048	365.13	190.73	332.00	319.54	4.03	192.46	0.50	100.56	4761.89	-3853.64	3386.55
Saccade L	1	127	5502014198	5502034072	19874	341.93	141.23	344.42	139.86	0.39	54.35	1.00	19.59	1208.69	-87.93	435.86
Saccade L	1	128	5503912133	5503931953	19820	314.35	148.79	318.46	137.32	0.56	33.44	1.00	28.14	361.77	-596.47	337.64
Saccade L	1	129	5505430387	5505450351	19964	344.55	176.98	371.37	173.90	0.44	68.99	1.00	22.26	1616.44	-1555.80	1086.99
Saccade L	1	130	5508606868	5508626905	20037	300.30	196.72	253.36	178.76	0.75	128.42	1.00	37.37	3116.75	-3137.50	2097.92
Saccade L	1	131	5509866539	5509905355	38816	232.96	136.38	235.00	136.16	16.08	690.77	1.00	414.21	17164.80	-17049.74	12826.51
Saccade L	1	132	5512422461	5512442466	20005	309.37	157.99	311.22	157.30	0.15	11.41	1.00	7.47	11.26	-158.62	89.53
Saccade L	1	133	5514320460	5514340409	19949	419.44	172.03	431.87	168.50	0.27	33.00	1.00	13.32	691.95	-699.61	507.35
Saccade L	1	134	5516318211	5516338218	20007	419.37	206.23	442.45	196.61	0.41	63.90	1.00	20.44	1527.34	-1508.26	1014.13
Saccade L	1	135	5516797623	5516817600	19977	516.81	174.73	515.99	172.73	0.33	48.50	0.00	16.48	-13.10	-1066.83	373.77
Saccade L	1	136	5517716593	5517736526	19933	451.15	160.53	418.05	160.96	1.12	127.71	1.00	56.24	3026.70	-1639.21	2210.35
Saccade L	1	137	5518016230	5518116236	100006	437.35	-168.58	324.18	167.33	48.02	1180.90	0.00	480.19	22092.86	-22136.10	10538.04
Saccade L	1	138	5519155917	5519174983	19066	314.08	151.22	345.15	145.68	0.93	96.24	0.00	48.89	1806.31	-2149.67	1942.48
Saccade L	1	139	5519594477	5519614508	20031	303.92	131.85	254.04	131.46	1.52	160.51	0.00	76.02	3108.56	-3689.02	3226.64
Saccade L	1	140	5520193835	5520213824	19989	309.14	128.72	380.70	136.98	5.37	849.54	0.00	268.51	4601.22	-20226.80	9714.09
Saccade L	1	141	5520413607	5520433583	19976	330.42	147.32	271.39	137.33	2.50	201.02	0.00	125.20	3731.37	-3532.40	2904.07
Saccade L	1	142	5522770991	5522790964	19973	315.01	141.47	318.46	139.94	0.20	10.38	0.00	9.88	14.50	-28.49	19.42
Saccade L	1	143	5523709965	5523729855	19890	314.24	154.38	303.58	155.46	0.57	74.07	0.00	28.51	446.43	-1773.97	938.18
Saccade L	1	144	5524628986	5524649963	20977	363.25	171.94	364.53	172.86	0.12	8.06	0.00	5.95	100.05	-30.21	50.57
Saccade L	1	145	5525927484	5525947672	20188	350.88	195.53	331.85	193.64	0.61	61.62	1.00	29.98	1437.74	-1042.42	1189.55
Saccade L	1	146	5527745681	5527765356	19675	283.11	187.57	264.58	185.33	0.31	47.69	1.00	15.52	1159.76	-1067.54	809.41
Saccade L	1	147	5529123860	5529144173	20313	330.28	157.31	332.94	156.90	0.17	11.13	0.00	8.38	-17.16	-94.46	47.79
Saccade L	1	148	5530622236	5530642591	20355	338.85	173.90	302.67	173.13	0.79	92.48	1.00	38.92	2273.31	-2186.56	1869.79
Saccade L	1	149	5532919605	5532999613	80008	332.44	397.89	321.13	399.03	44.54	1302.22	0.00	556.69	31981.82	-32363.63	26748.22
Saccade L	1	150	5534339174	5534357984	18810	367.44	172.86	371.07	172.63	0.15	9.30	1.00	8.21	1.41	-127.65	62.89
Saccade L	1	151	5541310245	5541331587	21342	346.24	199.63	346.91	199.79	0.13	8.99	1.00	6.00	45.18	-107.70	60.79
Saccade L	1	152	5542508868	5542530086	21218	356.65	175.80	357.08	173.76	0.10	6.02	0.00	4.61	14.27	-95.65	67.87
Saccade L	1	153	5542808717	5542829712	20995	345.87	222.62	339.31	296.12	2.02	188.52	1.00	96.02	4594.50	-2977.56	3038.96
Saccade L	1	154	5542988360	5543008475	20115	321.37	374.61	320.87	381.34	0.21	17.25	1.00	10.33	293.90	-363.58	301.88
Saccade L	1	155	5543328181	5543347988	19807	313.28	251.22	341.24	216.62	5.93	1015.52	0.00	299.54	2841.62	-23664.28	9539.42
Saccade L	1	156	5544526846	5544546612	19766	346.50	175.59	345.22	157.45	0.28	46.47	1.00	14.07	1121.81	-1148.48	756.89
Saccade L	1	157	5545226955	5545245787	18832	310.12	244.10	344.44	202.04	5.60	998.42	0.00	297.47	3467.85	-23641.81	10030.79
Saccade L	1	158	5546026207	5546084901	58694	350.92	195.44	334.00	351.61	5.60	139.92	0.66	95.39	2886.07	-3019.86	1853.73
Saccade L	1	159	5546625430	5546644246	18816	305.41	250.68	318.08	228.09	5.34	999.53	0.00	283.84	1655.00	-23248.04	8639.27
Saccade L	1	160	5547323828	5547343522	19694	297.28	198.66	337.31	197.65	0.65	102.33	1.00	32.97	2449.42	-2370.54	1753.02
