[BeGaze]
Converted from:	F:\1. ON ROAD - Track\008 AH\008 AH 20130928 Sleep Deprived\SMI\008 AH 201230928 - Sleep Deprived.idf
Date:	08.08.2014 16:55:46
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	008 AH 201230928 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	72	6295319635	6295338528	18893	534.70	263.15	553.96	268.20	21.68	1535.15	1.00	1147.68	35598.17	-36628.19	24463.02
Saccade L	1	73	6295378560	6295538436	159876	527.96	263.70	508.12	265.90	212.35	1535.15	1.00	1328.23	3.68	-35805.02	7506.65
Saccade L	1	74	6296976810	6296996643	19833	424.58	269.61	412.13	266.85	0.91	75.28	1.00	46.11	-723.76	-1523.71	1104.90
Saccade L	1	75	6302630409	6302650321	19912	374.80	342.94	369.88	406.54	2.11	162.97	1.00	105.76	3961.58	-3122.65	2576.14
Saccade L	1	76	6304209032	6304228652	19620	435.05	255.77	486.99	227.38	1.85	151.26	1.00	94.54	3763.39	-3314.24	2608.20
Saccade L	1	77	6315675900	6315715832	39932	377.03	269.50	375.20	267.98	35.61	1540.27	1.00	891.69	14436.03	-29117.56	20438.88
Saccade L	1	78	6317174150	6317195406	21256	402.66	309.89	404.70	310.34	0.17	19.74	1.00	7.93	425.19	-72.95	177.77
Saccade L	1	79	6318572649	6318592908	20259	413.96	352.69	411.50	408.83	2.04	143.59	1.00	100.46	3464.33	-2046.63	2039.84
Saccade L	1	80	6319692489	6319731280	38791	409.39	311.87	409.44	436.22	3.69	172.72	0.49	95.14	4213.59	-2927.54	2846.48
Saccade L	1	81	6319892121	6320191114	298993	382.53	492.78	215.37	712.85	156.67	1879.72	0.06	523.98	46932.37	-46705.62	20317.32
Saccade L	1	82	6322788245	6322807846	19601	419.85	359.00	421.28	360.43	0.07	6.15	1.00	3.72	103.33	-7.09	67.00
Saccade L	1	83	6322967672	6322988900	21228	423.84	450.63	405.41	483.64	1.93	115.03	0.00	90.77	24.54	-2169.22	1225.28
Saccade L	1	84	6323107568	6323347272	239704	380.97	496.55	371.56	488.06	190.38	2175.92	0.92	794.24	43903.16	-54253.02	17523.01
Saccade L	1	85	6324625935	6324645773	19838	416.53	375.98	415.86	378.98	0.16	10.06	0.00	7.93	31.60	-70.77	42.90
Saccade L	1	86	6324945453	6325145313	199860	402.36	421.18	505.70	711.68	177.88	2252.60	0.90	890.03	46540.37	-56150.15	20332.70
Saccade L	1	87	6325286113	6325305064	18951	513.59	715.79	382.57	699.29	2.60	337.10	1.00	137.07	8150.22	-8395.40	7142.41
Saccade L	1	88	6326284363	6326643583	359220	417.90	337.98	383.99	698.53	238.22	2283.17	0.50	663.16	56413.39	-54564.67	22259.61
Saccade L	1	89	6328381997	6328501570	119573	380.81	337.18	361.07	497.36	69.48	2256.81	0.84	581.08	53675.58	-56318.62	23785.31
Saccade L	1	90	6328841212	6328881274	40062	382.58	466.55	403.49	327.98	3.74	189.87	0.50	93.33	4550.74	-3895.52	3720.10
Saccade L	1	91	6330139700	6330159577	19877	390.66	340.63	393.87	396.88	1.43	143.96	1.00	72.18	3579.11	-2517.93	2849.63
