[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121208 Sleep Deprived\SMI\004CW 20121208 - Sleep Deprived.idf
Date:	08.08.2014 15:57:24
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121208 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	104	6450685518	6450705188	19670	441.34	228.27	443.43	230.57	0.43	65.70	1.00	21.69	-14.54	-1444.51	507.34
Saccade L	1	105	6450864942	6450904904	39962	445.51	253.44	454.26	454.33	5.19	263.05	1.00	129.87	6116.69	-6218.25	5481.36
Saccade L	1	106	6452063688	6452543190	479502	417.74	190.02	396.21	423.01	363.40	1927.96	0.71	757.86	47961.33	-48175.08	22080.89
Saccade L	1	107	6453901639	6454620821	719182	416.76	227.50	380.64	439.18	377.91	2003.08	0.17	525.47	47389.79	-49826.26	17566.77
Saccade L	1	108	6457437688	6457457701	20013	383.20	251.35	381.89	254.15	0.40	55.58	1.00	20.16	-32.46	-1191.95	458.13
Saccade L	1	109	6458216878	6458236845	19967	409.12	285.78	343.74	283.56	1.29	167.15	1.00	64.64	3949.88	-3957.39	2771.96
Saccade L	1	110	6458436629	6458476665	40036	311.78	312.23	77.88	225.36	14.08	1113.46	0.50	351.80	27631.54	-27201.15	21212.55
Saccade L	1	111	6460514191	6460534200	20009	398.91	259.04	399.72	261.07	0.13	7.86	0.00	6.40	-43.94	-77.12	59.80
Saccade L	1	112	6461213320	6461433255	219935	403.33	491.56	393.96	458.35	170.33	1583.48	0.00	774.47	38844.78	-38965.68	26392.28
Saccade L	1	113	6462012558	6462032561	20003	375.04	226.96	396.87	241.57	0.45	67.11	1.00	22.34	1417.78	-1483.61	1040.34
Saccade L	1	114	6462672178	6462691833	19655	390.10	294.51	364.43	351.53	1.93	159.77	1.00	98.20	3833.16	-3228.42	2404.39
Saccade L	1	115	6463890399	6464470912	580513	401.47	309.85	368.71	464.14	362.91	1780.60	0.41	625.16	44412.22	-44514.91	22364.57
Saccade L	1	116	6464609707	6464689569	79862	374.61	454.72	378.07	455.99	33.87	1480.04	1.00	424.17	37000.88	-36966.69	24633.01
Saccade L	1	117	6464909502	6465009183	99681	375.46	434.37	408.06	420.74	82.91	1856.60	0.80	831.77	46183.40	-46372.44	36623.08
Saccade L	1	118	6466048069	6466069129	21060	388.87	240.42	412.07	243.33	0.48	59.76	1.00	22.56	1392.80	-1317.67	1046.64
Saccade L	1	119	6469324316	6469923686	599370	401.59	247.45	318.07	285.72	562.44	1952.41	0.17	938.39	42101.15	-34575.02	15550.42
