[BeGaze]
Converted from:	F:\1. ON ROAD - Track\010 NK\010 NK Sleep Deprived 20131207\SMI\010 NK 20131207 - Sleep Deprived.idf
Date:	08.08.2014 16:42:40
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	010 NK 20131207 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	73	6071961626	6071981708	20082	379.91	308.65	321.07	307.60	1.13	150.37	1.00	56.38	3552.97	-3601.77	2468.80
Saccade L	1	74	6072322260	6072341348	19088	668.05	484.50	341.39	295.13	14.77	2020.91	0.00	773.53	23900.36	-47592.16	31770.50
Saccade L	1	75	6072541084	6072561013	19929	371.48	311.74	371.75	387.16	2.00	192.67	1.00	100.11	4680.94	-4770.08	3761.63
Saccade L	1	76	6072700810	6072780857	80047	375.43	397.77	378.35	378.62	62.50	1371.09	0.25	780.80	33830.26	-33645.60	22502.93
Saccade L	1	77	6073340211	6073360123	19912	328.23	372.45	280.09	367.68	1.29	123.61	1.00	64.62	3041.69	-2926.14	2813.80
Saccade L	1	78	6073759623	6073779722	20099	339.88	370.90	384.65	373.57	1.48	168.34	0.00	73.88	2674.42	-4085.18	3155.65
Saccade L	1	79	6074019683	6074039376	19693	322.52	384.26	259.07	382.67	1.77	162.15	1.00	89.71	3984.78	-4017.35	3525.82
Saccade L	1	80	6076276881	6076396619	119738	395.20	269.66	-17.82	428.47	17.19	212.95	1.00	143.59	5101.70	-5133.98	2272.83
Saccade L	1	81	6076536603	6076556492	19889	-10.13	418.41	-1.01	415.66	0.47	38.45	1.00	23.81	-154.79	-352.78	282.79
Saccade L	1	82	6076656462	6076796257	139795	17.41	406.60	2.83	0.00	80.13	1821.61	0.14	573.16	45291.10	-44998.97	21404.77
Saccade L	1	83	6076917143	6076936218	19075	-75.82	320.46	441.42	286.81	10.41	1301.85	1.00	545.62	32546.23	-32435.27	28249.32
Saccade L	1	84	6077475491	6077515638	40147	404.64	269.80	349.06	398.69	3.67	181.39	0.50	91.38	4496.34	-4330.07	3881.84
Saccade L	1	85	6078054967	6078074746	19779	382.54	422.09	375.43	325.13	1.98	248.32	1.00	100.22	6137.22	-4315.56	4553.40
Saccade L	1	86	6078154764	6078174834	20070	396.61	246.96	397.12	246.79	0.05	5.76	1.00	2.33	31.70	-109.82	56.77
Saccade L	1	87	6078674110	6078694217	20107	361.78	275.25	324.33	273.76	0.78	95.77	1.00	38.69	2329.60	-2361.23	1987.05
Saccade L	1	88	6078953878	6079033744	79866	327.43	276.32	63.79	403.83	10.56	223.52	0.25	132.22	5461.03	-3962.64	2809.80
Saccade L	1	89	6079273488	6079373465	99977	69.25	398.58	2.85	0.00	68.62	1791.11	0.20	686.39	44721.09	-35755.35	16143.41
Saccade L	1	90	6079732966	6079752866	19900	411.50	316.93	437.96	349.50	1.32	151.52	0.00	66.56	2567.45	-3714.57	2952.53
Saccade L	1	91	6080092558	6080113508	20950	394.05	350.23	369.34	323.77	0.91	92.52	1.00	43.22	2273.16	-2228.42	2080.91
Saccade L	1	92	6082549749	6082569850	20101	399.64	345.39	399.48	347.73	0.14	9.63	0.00	7.06	-13.00	-138.42	71.15
Saccade L	1	93	6082929479	6082989243	59764	346.17	318.66	338.56	318.80	35.53	1185.28	0.00	594.58	27593.41	-29209.78	17612.09
Saccade L	1	94	6083628624	6083648717	20093	326.37	302.51	377.95	301.25	1.25	131.84	1.00	62.29	3184.07	-3291.76	3006.90
Saccade L	1	95	6084008514	6084028178	19664	372.02	325.86	421.81	355.03	0.87	147.43	1.00	44.00	3536.86	-3434.53	2429.13
Saccade L	1	96	6084807649	6084827240	19591	381.13	352.05	407.90	355.60	1.10	143.36	0.00	56.31	1627.30	-3359.85	2207.07
